peak_1	peak_2	peak_3	peak_4	peak_5	peak_6	codes
3.781977	2.739094	2.768789	2.614885	2.096443	2.207936	2
4.1777	3.7241	1.620864	2.503082	1.9668809999999999	2.148638	0
4.465251	1.743735	3.622131	2.576731	4.068331000000001	3.443063	8
5.449078999999999	4.774754	4.7735	3.327746	3.9356670000000005	2.4016830000000002	8
6.058223	4.37135	3.389601	7.279911	4.068847	7.720848	0
7.703314000000001	4.625332	6.0151140000000005	4.383832	3.4293940000000003	3.102671	5
6.692027	3.3691530000000003	5.374206	9.536272	4.493037	4.585758	6
3.0416090000000002	4.427422	3.3767270000000003	4.28639	2.555275	2.852558	6
3.1219889999999997	2.537369	3.011082	3.23243	2.6411439999999997	2.473477	2
4.454834	3.8579999999999997	1.596517	2.068287	2.541655	2.110128	3
4.425756	3.550313	4.014162000000001	3.499084	3.394528	1.8352629999999999	9
3.8150250000000003	1.843187	4.145469	4.165253	2.1809969999999996	1.804563	9
4.935931	3.559368	3.90961	4.146696	2.447179	2.212232	5
5.399134	5.6668	6.141332	3.580486	3.356559	3.406632	9
4.457423	2.59246	4.465959	4.82155	1.766974	2.648313	8
5.400842	3.227621	5.484865	5.483732	1.546257	3.3494599999999997	7
8.956874	5.576181999999999	5.564987	2.672954	3.065041	4.731712	4
5.341818	2.883773	4.165125	2.946975	2.235067	2.161593	0
4.984928	4.8866	4.094697	3.3367449999999996	2.726237	3.018543	2
7.02969	4.778202	3.777158	2.723506	2.82245	3.565032	0
4.82703	2.5602549999999997	2.6793560000000003	2.856898	2.632237	2.46195	0
4.955865	4.927495	4.934014	8.57929	3.9506319999999997	3.669697	6
5.00795	4.999217	4.1529300000000005	2.9073019999999996	2.710556	3.389569	2
4.754529	3.39546	3.807256	3.2760939999999996	2.746454	5.5177309999999995	1
3.354996	3.546033	3.679511	3.335562	1.831734	3.5816470000000002	1
6.006661	7.143605	5.805246	3.3401389999999997	2.6873	5.042551	7
5.503266	4.59766	5.640928000000001	5.192114999999999	2.607338	3.3598879999999998	8
5.328058	3.1841239999999997	5.415606	5.405174000000001	3.304321	1.621277	7
7.0040700000000005	7.563445	4.8776340000000005	8.383649	6.511146	4.756145999999999	4
7.0562059999999995	4.926013	3.7826020000000002	3.044193	3.731657	2.619255	4
5.585864	3.867636	3.613619	2.9850299999999996	1.828753	2.043364	3
5.3334790000000005	4.194575	2.943651	3.234787	2.53767	2.769793	4
5.953117000000001	3.039747	5.13781	3.838625	3.3553319999999998	3.0242769999999997	6
6.07577	4.385600999999999	3.3983239999999997	7.2998330000000005	4.081621	4.2675149999999995	0
4.113159	2.5894719999999998	2.5656470000000002	1.894323	1.888108	2.5187850000000003	3
5.5915	2.739524	4.348227	3.338178	3.1874089999999997	5.148364	6
5.1929549999999995	3.103384	5.268803999999999	4.5238819999999995	2.407117	3.1472949999999997	7
5.360526	3.2035270000000002	5.446638999999999	5.440079	2.424247	2.482857	7
4.835937	3.113968	4.220458	3.559555	2.388294	2.365283	6
6.0385349999999995	4.355900999999999	3.3789339999999997	1.581684	1.8365200000000002	4.237142	0
9.089419	7.179541	10.067454	8.462128	5.146605	5.444541	4
5.034113	3.042336	3.3408740000000003	2.792899	3.678141	2.477265	6
5.809861	3.7679489999999998	5.267147	4.238378	2.1403600000000003	3.089874	5
4.425517	3.976902	4.179152	1.593142	2.481586	2.034717	0
5.10536	2.314071	3.658994	2.390681	4.970184	3.668926	8
4.880342000000001	3.264652	2.297783	3.498221	1.835559	2.070956	3
3.4534990000000003	3.231169	5.3508	5.862559	2.860446	3.0473559999999997	9
4.734463	3.3829260000000003	3.2380679999999997	3.807048	2.734207	2.5667780000000002	1
5.264375	5.688509	5.75005	3.469331	2.391609	3.315685	9
4.724409	2.39729	4.21787	3.8220199999999998	1.830578	2.914149	1
5.099591	4.4477	2.298665	3.229189	2.0111049999999997	2.130086	0
6.21762	8.568155	6.083228999999999	4.181458	4.513066	7.011426999999999	8
4.9298269999999995	2.3248189999999997	4.91925	2.827093	1.615915	3.7938330000000002	1
3.776343	3.137254	4.29358	3.027041	2.161153	2.2880979999999997	9
6.524475	4.375146	3.393649	7.603313	3.841622	4.029733	0
7.530908999999999	4.524964	5.856547	3.499347	3.073254	4.096256	5
4.778446000000001	3.8211019999999998	5.373843	3.3395080000000004	1.9299080000000002	2.923426	8
5.412872	2.382772	4.084806	3.785931	3.809247	4.152081	7
5.272648	3.1510100000000003	5.3413699999999995	4.613427	1.555867	4.023407000000001	7
4.46719	2.719992	2.7280990000000003	2.3329139999999997	2.7355840000000002	1.730135	3
4.765518	3.5159260000000003	3.252944	4.402141	2.795852	2.176125	5
4.728401	2.401376	4.7780000000000005	3.276201	2.734801	2.011701	1
4.073844	1.744592	4.007988	3.015494	2.4561260000000003	1.782407	2
7.798286	9.587102	7.725041	3.2922320000000003	8.862867999999999	5.965483	5
5.012934	4.252561	4.160852	1.7349860000000001	1.8007600000000001	2.822336	6
6.476350999999999	5.216601	5.390801	8.389474	4.616122	4.484057	6
5.263257	3.145397	5.8845	4.048999	4.019808	1.601558	7
4.711691	1.556861	2.520423	3.596808	4.128172	2.73405	2
4.646832	3.60914	1.575613	1.9766949999999999	1.888592	2.754105	3
4.4270320000000005	2.574145	2.7463439999999997	4.260921	4.0394749999999995	1.7239200000000001	8
5.292326	3.162769	5.917	4.075535	4.037836	1.561638	7
4.627536	2.333812	4.6565	2.412555	1.855438	3.607576	1
5.345298	3.194427	4.879568	5.9762249999999995	3.315013	2.117293	7
5.341966	3.192436	5.431853	5.417173	2.409228	2.4805289999999998	7
5.693087	5.009602	4.9765	4.102828000000001	3.949934	2.445863	8
5.401513	2.375984	4.625268	3.2224	4.702396	3.7900359999999997	7
5.278417	3.154458	5.9014500000000005	4.0650640000000005	1.557518	4.026985	7
4.632455	2.336752	4.662	2.415606	3.427057	2.041943	1
5.2741679999999995	3.1519190000000004	5.8967	4.061185	1.556302	4.02435	7
7.436906	3.776699	4.716544000000001	2.725087	2.843993	3.3200529999999997	0
10.608654	2.684803	5.662121	3.1804490000000003	3.1897399999999996	3.471805	4
5.361934	3.204369	4.894754	5.994825	2.424651	2.48373	7
4.639009	2.759313	2.850566	2.422644	2.840802	1.716977	3
4.0495350000000006	1.568378	3.507	1.609122	2.1148	2.4798229999999997	3
4.048958	1.5681539999999998	3.5065	1.6088930000000001	2.1144990000000004	2.47947	3
11.502033	9.026244	10.951166	7.9333290000000005	5.276969	6.712937	5
5.1827190000000005	4.1735750000000005	2.9550910000000004	2.908259	2.778003	2.288678	4
5.4573990000000006	1.5439910000000001	3.490233	4.496522000000001	4.566933000000001	1.969306	5
5.119078	4.0125	3.547326	2.859556	1.629737	2.201873	4
5.398941000000001	2.387588	4.633833	4.928537	3.786976	2.448594	7
5.669596	3.7019260000000003	4.573652	4.71022	2.9903459999999997	2.0995	5
4.458925000000001	3.992	1.59718	2.384126	2.871928	1.716777	0
5.487847	7.379461	3.7197750000000003	3.5064729999999997	2.817189	3.764494	1
11.234508000000002	9.728062000000001	10.466099	6.7939110000000005	7.172086	6.591293	4
5.287943	3.16015	5.912100000000001	4.070972	3.132799	2.463299	7
3.455966	2.3753520000000004	9.165833	8.614864	2.435904	2.080815	5
7.20636	3.7835	4.917711	3.073366	3.116584	3.169157	0
5.9375350000000005	6.517023	5.270932	3.9089099999999997	5.146	3.015461	9
4.905395	3.860518	5.014318	2.540431	2.662929	3.122351	2
6.889929	5.859224	4.480406	8.20562	4.577555	4.632305	6
5.760554	3.774461	9.147067	8.07209	3.094827	2.518317	4
5.737266	3.76215	9.141544	8.067136999999999	2.515567	3.072203	4
4.3204780000000005	3.351905	4.235391	8.946335000000001	3.652984	3.075866	6
9.123876	6.4902	4.764789	4.668277	2.501609	3.2119989999999996	1
5.581625	3.994046	4.7068	4.833607000000001	2.344105	3.1325010000000004	9
11.492194000000001	9.020364	10.940166	7.924347000000001	6.171077	6.351628	5
4.059464999999999	2.544354	2.54347	1.613068	2.119987	2.485905	3
5.25331	4.5495	2.2934650000000003	3.002257	2.2450609999999998	1.6828059999999998	3
4.8506730000000005	3.509093	3.685091	2.785582	2.17647	3.233095	1
4.445112	2.584252	5.012469	4.267627	1.800609	2.6359060000000003	8
4.2813479999999995	4.856671	3.5015	2.874488	2.534821	2.4791600000000003	9
6.23316	4.52285	3.382249	7.627352	4.3608270000000005	7.32703	0
4.6355450000000005	2.756313	2.849341	2.4208350000000003	2.83868	1.715636	3
5.037037	4.155356	5.6692	3.505541	2.394792	3.8293120000000003	8
4.324155	5.168485	4.328911	4.483622	2.1428409999999998	1.995412	2
3.951787	2.6950339999999997	1.5844070000000001	1.9265529999999997	3.483247	2.987921	6
4.828624	4.6513	3.957464	2.357979	2.711558	3.086593	2
5.450375	4.716	4.917425	3.626586	2.404847	2.8086510000000002	6
4.68731	2.375727	4.184139	3.7826229999999996	2.708809	2.049564	1
5.682606	3.6914949999999997	5.125015	3.3668579999999997	2.150224	3.7657550000000004	5
3.813702	2.7640200000000004	2.789835	2.62125	2.109535	2.22813	2
2.506844	3.056635	4.456548	4.102284	2.366015	2.128812	9
11.57634	9.294826	9.985856	6.246606000000001	6.060638000000001	8.556626	4
5.469949	3.7596800000000004	4.8355	3.613051	3.339626	2.155726	8
3.616834	5.161346	2.634112	3.783049	3.753294	2.412148	9
1.547571	3.937745	1.607726	3.796	3.235595	2.0261180000000003	2
4.058299	3.9234999999999998	3.081392	2.028646	2.190562	2.568447	2
8.052136	8.047781	9.929809	5.910126999999999	6.891634	5.285164	6
4.615196	4.040618	5.241879	3.528658	2.6293100000000003	2.83757	9
5.280251	3.155554	5.9035	4.065887	1.558096	4.028974	7
5.161709	3.927235	5.1325590000000005	8.747594	3.4104979999999996	4.476118	5
5.61872	4.140102	4.545479	4.253374	1.627494	2.475267	1
4.813703	2.3301540000000003	4.8175	2.7659890000000003	2.154726	3.217248	1
5.580081	6.489695	5.19486	4.274242	5.0896989999999995	3.75562	5
4.43982	2.58135	5.006061	4.2632270000000005	1.797884	2.63287	8
4.297218	2.7544	2.554566	1.991887	2.449403	2.118988	3
4.648401	1.545539	2.6653890000000002	2.827739	3.630183	3.3143860000000003	6
6.64045	4.169244	4.998692	9.414282	4.632838	3.801741	5
3.8050960000000003	3.770837	2.643985	2.171368	2.2225859999999997	2.303247	2
5.825656	6.589228	8.741921	6.336627999999999	5.909874	5.312786	6
5.303417	3.169398	5.392303999999999	5.378431	3.289039	2.106999	7
10.484821	1.5493489999999999	5.035951	3.779106	3.4034379999999995	3.830091	0
5.447822	4.467798	6.156741	3.986363	3.29755	2.639652	8
5.165763999999999	3.087135	5.7755	3.203671	1.571892	4.715677	7
8.078068	5.145802	5.227145999999999	3.674846	3.113181	3.7177809999999996	4
6.1430620000000005	7.225118999999999	5.957746	4.2181049999999995	3.585027	3.468706	7
4.129094	3.5759	1.599191	1.900835	1.896249	2.528544	3
4.359976	3.77585	1.611772	2.276924	2.2220779999999998	2.15742	3
5.2004529999999995	3.3828009999999997	3.800948	3.5780770000000004	2.504928	1.843486	1
11.569581000000001	9.294676	9.975155	6.244794000000001	6.059354000000001	6.23865	4
5.268406000000001	4.609942	2.9868230000000002	3.578298	4.753006	2.83598	9
7.556830999999999	4.538328	5.858218000000001	3.5027939999999997	2.530037	4.666864	5
2.533801	3.2252539999999996	3.757663	3.621166	3.28648	2.379375	9
4.6322	3.317488	3.683735	2.416849	1.855485	3.6137249999999996	1
5.657859	4.89985	2.673859	3.277095	1.633545	2.102406	3
4.215632	1.550253	2.714214	2.835172	2.9114180000000003	2.038688	2
4.550946	2.576329	3.428415	3.8838730000000004	2.202521	2.758139	2
5.4915389999999995	4.2181	3.038046	3.014545	2.827582	2.256052	0
5.078518	3.9045000000000005	2.944059	2.549538	2.418572	2.067395	0
7.052449	4.906631	3.790035	3.316752	3.4329169999999998	2.616515	4
4.969408	3.580051	1.575647	3.6482729999999997	4.406293	1.65237	1
5.215211	3.9762	3.063791	2.8698230000000002	2.204082	2.704369	0
5.404643	3.229892	5.489115	5.487202	1.547345	3.351817	7
3.0104390000000003	3.25072	4.513	3.968556	2.739989	2.330115	2
5.36292	4.509519	6.036493	3.274045	2.607612	4.5132829999999995	8
3.349842	3.473769	3.694215	3.658839	2.973167	3.1523909999999997	8
4.942728	5.22	5.611845	2.426167	3.3440649999999996	3.0964099999999997	9
4.928825	3.945438	5.558275	3.252592	2.9138349999999997	2.642245	8
5.151622	5.37468	5.09515	2.3815280000000003	2.462793	3.69013	8
6.033793	6.833807	3.9455	3.30218	6.426	2.047035	9
5.393396	3.223171	6.03	4.923475	2.4423190000000004	5.930044	7
5.332798	3.186957	5.96225	4.098212999999999	3.174979	2.476327	7
5.414875	4.544836	6.095563	4.557964999999999	3.4531989999999997	2.480846	8
3.757795	4.549439	4.903568	3.3209720000000003	2.265027	2.670973	6
7.674358999999999	4.6085650000000005	5.989618	4.362878	3.415353	3.137403	5
4.510254	2.7602979999999997	2.742727	2.656958	2.558154	2.257185	0
6.688726	5.162894	4.949407	5.109283	3.095392	3.071911	9
7.010145	4.6244890000000005	4.217346	5.905213	2.2233340000000004	2.170542	4
4.749283	2.854813	2.841281	2.480232	2.9083300000000003	1.679125	3
5.297916	3.1661099999999998	5.9232499999999995	4.079002	2.4683260000000002	3.1379530000000004	7
4.942351	2.698981	2.410417	1.9338069999999998	4.400273	3.3419689999999997	1
4.691218	3.36824	3.707573	2.703316	1.6232980000000001	3.65027	1
4.8254079999999995	3.571002	3.883868	3.654328	5.770096	2.582605	5
5.380874	3.215687	5.4626	4.679989	2.08167	3.405032	7
5.27092	2.315448	3.654173	4.39323	3.8585670000000003	3.850912	8
4.508686	2.84642	4.035159	2.571106	2.5812049999999997	4.472939	6
6.261243	4.701753	4.869462	4.641005	2.471526	2.137846	1
5.518765999999999	4.227	3.163289	2.243472	1.9536390000000001	3.233873	4
6.452063000000001	5.58765	3.3694800000000003	3.951065	1.593771	1.669407	3
6.8173829999999995	5.498989	5.256467	5.868005	3.2553650000000003	3.0076099999999997	6
8.194444	4.979231	5.84667	4.11964	4.132175	3.2096929999999997	7
4.453107	2.588642	5.022082	4.274477	1.8048	2.640469	8
9.044077999999999	10.531788	7.233729	7.232615	7.495355	7.249569	4
5.393396	3.2231699999999996	3.2342199999999997	6.03	3.2333790000000002	3.344842	7
5.507613	3.058298	4.297463	1.943717	3.233868	2.306315	0
3.8109800000000003	1.840973	4.140533	4.162003	2.178956	1.80223	9
3.572525	5.162894	5.4322	3.8680009999999996	2.121741	3.009272	9
4.905363	4.893509	3.773673	2.658924	1.6161	3.124599	2
2.779535	2.717883	1.572479	3.808	3.2454989999999997	2.031707	2
6.1005780000000005	4.731489	4.445867	5.059871	2.586047	2.088481	6
4.577707	4.184709	3.8345380000000002	3.5150490000000003	2.582529	2.5629210000000002	9
4.795138	3.651054	4.915741	2.344673	2.69407	3.066087	2
5.954906	5.1571	2.6561529999999998	3.4301250000000003	2.271991	1.671546	3
5.561376	3.2800000000000002	5.1800809999999995	4.567667999999999	2.682672	3.1243119999999998	5
4.495561	2.752066	3.6719999999999997	3.000248	2.577081	2.151892	6
13.440151	3.7620050000000003	7.214878	3.94091	4.098122	4.900097	4
6.388438	6.378185	5.161746	7.272014	7.029821999999999	7.500831	4
4.602282000000001	1.648908	2.933994	3.159401	3.770395	3.731322	9
4.888611	3.532994	3.193031	4.414296	2.8102720000000003	2.186415	5
4.7727	2.487718	2.931306	4.829674	4.169395	1.6192630000000001	8
4.717361	3.506432	3.2191270000000003	4.099636	3.051489	1.678108	5
4.289019	3.868	1.589019	2.599642	2.5772519999999997	2.225398	4
4.904131	5.318217000000001	5.334717	2.8237740000000002	3.015147	3.867566	9
10.851969	9.186976	8.729151	6.285072	5.573621	6.293822	0
3.237581	2.703836	3.432115	4.854857	3.56273	2.279968	9
4.090237999999999	2.572386	2.554006	1.625296	2.136057	2.504749	3
5.1029	6.523087	5.078712	2.743723	3.332616	2.857059	9
3.7664239999999998	1.75376	3.7461130000000002	2.607058	2.084788	2.198767	2
5.3880300000000005	3.219964	6.024	4.918576	2.43899	2.9865139999999997	7
5.329219999999999	3.184818	5.392555	4.67779	1.5533000000000001	4.057838	7
6.611186999999999	4.070137	4.980895	5.79173	2.217148	3.285627	5
5.873722	5.07975	3.3686160000000003	3.3867320000000003	1.617241	2.237105	0
4.749475	2.550986	2.4062	3.2763910000000003	4.085829	2.029783	1
5.281771	3.1564620000000003	5.9052	4.0659	3.1298269999999997	2.4600790000000003	7
4.069049	2.554036	2.5458	1.616876	2.124991	2.491774	3
5.149198	1.543476	5.39845	5.858922	2.866175	3.066353	9
5.286327999999999	4.425438	5.94832	3.229699	2.883171	4.125696	8
5.2636140000000005	3.145612	5.8849	4.051551	2.45122	3.1682520000000003	7
4.773532	4.134	1.591178	2.492896	2.92318	1.687698	3
5.760462	4.943744000000001	3.7578460000000002	3.976757	4.52065	2.549241	6
5.014536	3.779689	5.79227	3.7263200000000003	3.047285	1.5835560000000002	5
8.258177	5.270513	5.341697	2.682912	4.186844	3.186844	4
4.607602	4.1163110000000005	5.0142880000000005	3.401983	2.910475	3.49468	9
6.3394390000000005	8.116961	4.442857	4.471508	2.593157	3.299407	1
2.533861	2.7145460000000003	1.754432	4.085666	4.0110399999999995	1.838959	9
5.667813	3.343608	5.299080999999999	4.633677	3.207911	2.5039759999999998	5
6.4087320000000005	7.690961	5.0427	4.402984	2.532858	3.829627	5
4.945663	3.571732	3.821087	3.943239	1.950784	3.044409	5
5.568321	3.758005	5.058163	4.212662	3.389183	2.884691	6
3.9974540000000003	2.927161	3.449808	2.9354459999999998	1.807072	2.347641	6
5.768471	3.742809	4.674404	4.7465459999999995	3.017952	2.222712	5
6.709277999999999	4.210652	3.3714069999999996	8.941281	6.018622	3.776428	5
6.33045	4.4304179999999995	3.688605	2.551813	2.148802	3.2746009999999997	0
4.4901420000000005	3.62736	4.309205	4.0463759999999995	1.7935860000000001	2.6640740000000003	8
4.583346	2.3851940000000003	3.248154	3.8071919999999997	2.848338	3.7895830000000004	8
6.399552	4.668551	3.389143	2.025055	2.24155	3.8365929999999997	0
5.287212	4.041406	3.836594	3.969088	1.82477	1.7771629999999998	2
6.692322000000001	4.199853	5.597099999999999	8.915945	4.66295	7.775097	5
4.646348	3.3316619999999997	3.683986	2.420877	1.864433	3.6202389999999998	1
4.349128	2.527588	4.364342	4.7269	2.6490270000000002	1.748715	8
5.333953	5.6739999999999995	6.043125	4.136465	3.489	3.206331	9
8.677087	5.211319	4.281057	3.940157	3.4123669999999997	3.2785830000000002	9
4.995966	4.085209	5.0700520000000004	4.790632	3.05849	2.333713	8
4.0662780000000005	2.558546	1.595101	2.558491	2.123545	2.4900770000000003	3
6.115102	6.377496	5.704546	4.807277	3.395899	4.277286	8
8.634366	3.84299	4.099575	3.5729800000000003	4.791085	4.3788540000000005	8
4.549503	2.575079	3.4278560000000002	3.88312	2.201947	2.757256	2
5.423583	3.241211	5.517139	5.497642	6.015162	2.521963	7
11.180745000000002	11.19351	10.498811	6.263654000000001	8.530235000000001	9.537002000000001	4
5.339782	2.312598	4.7611	3.634852	2.33836	3.550351	5
5.772637	4.99925	2.304772	3.277369	1.690055	2.548425	3
4.640803	3.3249380000000004	3.687067	2.420268	1.859978	3.6189929999999997	1
5.2623619999999995	3.144863	5.8835	3.263578	2.094137	4.086359	7
7.278219	6.595497	8.75796	5.7328339999999995	4.883639	5.865488	4
4.083189000000001	1.6537009999999999	2.95672	4.106253	2.203147	2.076055	2
9.144834	6.50835	4.775734	4.681111	2.53833	3.2380709999999997	1
5.576212	3.852355	4.035241	4.531558	4.680823	3.381881	9
3.345451	6.293509	4.7874	3.582292	3.047171	2.800343	9
7.7284299999999995	6.2469980000000005	10.408032	7.2572779999999995	5.371439	5.324853	5
4.728789000000001	2.544297	3.569785	3.876637	2.560477	2.8376409999999996	2
5.3028960000000005	2.334557	3.689923	4.413061	5.456111	2.292288	8
7.951269	5.0898710000000005	5.109604	3.623762	3.6222149999999997	2.53934	4
7.106469000000001	9.7286	5.440777	1.594878	5.579731	5.520308	0
4.292164	4.1850000000000005	3.5194980000000005	2.426989	2.5712270000000004	2.37475	6
4.600083	2.322992	4.6325	2.401447	1.8412950000000001	3.590496	1
4.276931	3.660754	4.863425	3.765675	2.685006	2.482558	9
4.369722	1.566214	3.78429	2.028308	2.492761	2.070771	3
6.691627	3.363906	3.361474	3.565768	3.845158	4.485818	6
7.811151000000001	6.522795	9.988857	5.276838000000001	2.329419	7.221349	4
3.4740800000000003	4.074383	5.595750000000001	5.2666509999999995	2.142474	3.1391869999999997	8
4.42748	2.574412	4.989038	4.261329	1.797409	2.624258	8
4.145675000000001	4.065787	2.647089	2.604744	2.61559	1.8940670000000002	2
4.829454	3.572799	3.318646	4.220428	2.181026	2.58293	5
5.745567	5.087301999999999	5.454034999999999	4.213534	3.6499939999999995	2.919497	6
4.4109560000000005	2.858152	1.598959	2.994287	2.520041	2.079522	3
6.766783	4.244352	5.68035	8.983918	7.360728	8.176276	5
8.176184	5.25434	3.693293	3.656501	2.5569249999999997	3.9174369999999996	1
5.052153000000001	2.395023	5.05325	3.689301	3.114787	5.088673	1
4.9242729999999995	4.39725	1.581611	2.628068	2.244034	2.621621	0
5.058498	3.944907	4.649224	3.8403089999999995	3.054177	2.0180990000000003	6
5.150112	3.07778	5.758	3.193964	1.56713	4.701388	7
7.955935	6.385915	4.938436	3.543685	5.4722729999999995	2.517994	6
5.064671000000001	2.400674	2.8233059999999996	3.698022	4.46463	1.609327	1
4.903309	6.467084	5.426957	2.752079	5.6792	6.015669000000001	6
5.469512	4.480761	6.180991000000001	4.006163	2.408478	3.500143	8
5.929762	3.8961879999999995	4.4701699999999995	3.255164	2.46179	2.634638	1
4.5914850000000005	2.694241	1.573362	1.926084	4.022247	3.75522	6
6.310801	4.582101	4.100505	7.677006	3.8154079999999997	4.413952	4
4.827421	3.8561449999999997	4.71335	2.365237	1.8381120000000002	3.076869	2
4.189302	3.7584999999999997	1.9072330000000002	1.957644	2.706818	1.714196	0
5.99855	7.132674	5.7977360000000004	4.097493	3.470678	7.193816	7
5.728838	6.298615	5.122318	3.451607	3.163487	3.494307	9
3.8136140000000003	2.76141	2.796318	2.624888	2.109505	2.227744	2
4.76779	3.6779270000000004	4.28925	4.590232	1.85087	3.7048759999999996	5
5.323938	5.929392999999999	4.60885	3.076409	2.16093	3.265192	9
7.802612999999999	5.3612	3.700257	3.960379	2.9066359999999998	3.774863	5
6.569699999999999	4.12557	5.4640509999999995	2.365808	1.55338	5.335273	5
5.092708999999999	3.6828700000000003	3.824549	3.718429	3.13978	1.618248	1
2.781844	2.718777	1.573396	3.81	3.2467059999999996	2.033121	2
5.241849	4.360702	5.899591	3.660041	4.103721	2.376839	8
4.100977	3.5515499999999998	1.588302	1.629563	2.1416649999999997	2.511326	3
5.680169	3.690443	5.122147	3.365685	2.149594	3.763744	5
7.635334	4.587369	5.9732970000000005	4.348974	3.9520679999999997	2.5596769999999998	5
4.947611	5.074023	2.808793	2.651365	4.491786	2.0925659999999997	6
4.524159	2.70039	2.5354170000000003	1.9550109999999998	2.506906	1.8739530000000002	0
5.612823000000001	3.312338	3.173095	5.233905	4.600997	2.698504	5
6.431904	6.334221	3.7360610000000003	3.911611	2.375575	2.450951	2
8.263267	5.272962	5.345124	2.684499	3.611816	3.766304	4
4.054731	1.57039	3.5115	1.611187	2.117514	2.4830059999999996	3
4.710362	2.39011	4.75725	3.2585439999999997	2.723388	5.490684	1
5.567811	3.285438	3.662559	3.896107	3.756204	4.258605	5
11.800427	12.381465	10.217393999999999	7.382942	8.015035000000001	6.795793	4
4.3231910000000005	2.511003	4.876832	3.40158	1.8139699999999999	3.3142	8
5.810004	10.029485000000001	7.113391	3.081124	5.841651	5.427255000000001	6
5.1659880000000005	3.087268	5.77575	3.20381	3.142083	3.1457569999999997	7
3.9276489999999997	3.440426	3.423613	3.115851	2.223631	1.862714	9
5.24425	3.134039	5.316639	4.578783	4.007497	1.595774	7
8.299081	4.179631	5.752470000000001	5.606825000000001	2.5179099999999996	3.930948	8
7.140842	6.184150000000001	3.729183	4.372854	1.578221	1.6315620000000002	3
3.931253	3.914761	2.57572	2.416209	2.184623	2.289636	6
6.550602	4.5405	4.729212	1.54642	2.6413029999999997	3.3079289999999997	4
4.823395	3.5697989999999997	3.315923	4.218185999999999	2.1779349999999997	2.581357	5
4.043761	1.5661420000000001	3.502	1.606828	2.1117850000000002	2.476288	3
4.247858	2.732152	1.5929540000000002	3.2121120000000003	2.2250360000000002	2.595975	0
4.750139	2.407082	4.240115	3.831648	1.844211	2.929899	1
4.0943950000000005	2.562719	2.568883	1.626948	2.138228	2.507294	3
6.910003	5.678406000000001	5.884338	8.720936	4.899146	4.743291	6
6.989273000000001	4.33535	3.366659	8.757356	5.967184	8.362935	4
2.908163	3.851138	1.909941	3.041819	1.872705	2.074894	3
4.395079	2.552123	2.8292829999999998	2.040419	2.507472	2.082082	3
4.160386	2.631754	2.87018	2.1114859999999998	1.885067	2.08939	3
5.529983	4.825316	4.86025	3.379288	2.8664699999999996	3.3430020000000003	8
4.43097	2.575413	4.997332	4.254269	2.694864	2.27174	8
4.827705	3.4533699999999996	4.1361419999999995	3.294359	2.977499	1.6173000000000002	1
4.038519	3.036948	8.521296	6.937488	2.632851	2.209361	4
4.379095	2.544285	4.939613	3.436623	3.432322	1.763537	8
7.353774	3.7909319999999997	5.034218	3.1448549999999997	3.198055	3.156549	0
4.7599540000000005	3.39816	3.261338	3.8355479999999997	1.849337	2.93591	1
4.44869	2.5863899999999997	5.016469	4.270893	2.706621	1.733138	8
6.688511999999999	5.301939000000001	5.1292480000000005	5.6702449999999995	3.010043	1.6397629999999999	6
5.759358	4.98775	2.297838	3.2692379999999996	1.686167	2.544788	3
4.75395	3.675369	4.83557	2.441954	3.168748	3.022589	2
5.31983	3.1792059999999998	5.94775	4.856318	3.2992179999999998	1.570007	7
5.679317	6.549	5.30581	4.364832	4.246943	4.641388	5
5.386085	3.819907	3.099423	4.223725	3.3692770000000003	1.620937	0
5.327231	3.183629	4.863074	5.956025	2.403614	2.472711	7
5.377801	4.1196	3.046106	2.955148	2.7579320000000003	2.292563	0
5.25502	3.7084070000000002	3.102058	4.456834	3.085215	2.161595	4
4.091807	2.524736	4.520082	3.8554579999999996	3.810639	4.792358	9
3.9393219999999998	1.568403	2.564039	1.607149	3.148476	3.374155	2
7.127459	6.574497	8.7694	5.406306	5.123972	5.384373	4
5.063003	4.148998	5.692205	3.884162	2.990432	2.371452	8
6.128019	7.210046999999999	5.38826	5.522703	3.461473	6.521313	7
6.550602	4.5405	4.729212	1.54642	2.6413029999999997	3.3079289999999997	4
6.276703	4.712201	2.64187	4.653765	3.821471	1.6006230000000001	1
6.123072	4.2687	4.39332	3.501738	2.707344	3.061536	4
5.3246590000000005	3.182093	5.416054	5.397823	2.398495	2.475262	7
2.529935	4.090172	4.32485	3.66608	2.4956319999999996	2.22324	9
5.1307089999999995	3.030975	3.9030000000000005	2.573307	2.422653	2.652833	0
6.223495	8.577749	6.088239	3.422717	3.729008	4.858121	8
5.969519999999999	4.62945	3.031711	3.2637479999999996	2.204878	3.1662860000000004	0
4.49063	3.8890000000000002	1.610412	2.345155	2.297581	2.132198	3
5.49869	4.2217	3.044749	3.017865	2.830034	2.260073	0
6.596779	4.143146	5.489656	8.077316	3.7884529999999996	5.363067	5
4.7899639999999994	3.407602	3.87147	3.325793	5.423325	2.9547679999999996	1
4.91221	3.545868	3.212547	4.137402	3.028686	1.6834660000000001	1
5.44281	5.2125	4.386841	3.745162	2.507268	2.317619	2
6.022182	2.385416	6.011024	4.871032	2.774096	5.433883	8
