names	peak_1	peak_2	peak_3	peak_4	peak_5	peak_6	peak_7	peak_8	a
Iron	4.861631042474554	5.613728852285568	7.9390086833961275	9.309316456557546	9.723262084949107	11.227457704571137	12.234835819144637	12.552674329959581	3.409
Iron	5.029912785804561	5.8080439020273396	8.213811565367598	9.631551523108966	10.059825571609123	11.616087804054679	12.658335562957797	12.987175817473583	3.5269999999999997
Iron	4.801734150780822	5.544565868479175	7.841197488118147	9.194622619310431	9.603468301561644	11.08913173695835	12.084098622194189	12.398021258132564	3.367
Iron	4.991407641144305	5.763581983866087	8.150932939831753	9.557819770592964	9.98281528228861	11.527163967732173	12.561433079203939	12.887755985584786	3.5
Iron	5.052730649306936	5.8343917053821555	8.251072973092544	9.67524441348882	10.105461298613871	11.668783410764311	12.715759257034158	13.046091273407685	3.5429999999999997
Iron	5.182507247976687	5.984244836962674	8.462997229528169	9.923747727524237	10.365014495953375	11.968489673925347	13.042356517093461	13.38117292903289	3.634
Iron	4.797455801374126	5.5396256553501475	7.83421097416972	9.186430202364209	9.594911602748253	11.079251310700295	12.07333167955487	12.38697461014492	3.364
Iron	4.797455801374126	5.5396256553501475	7.83421097416972	9.186430202364209	9.594911602748253	11.079251310700295	12.07333167955487	12.38697461014492	3.364
Iron	5.007094922302188	5.781696098672523	8.176550157642653	9.587858632729112	10.014189844604376	11.563392197345046	12.600911868881436	12.92826036153948	3.5109999999999997
Iron	5.0641395810581225	5.847565607059564	8.269703676955016	9.697090858678747	10.128279162116245	11.695131214119128	12.744471104072339	13.075549001374736	3.5509999999999997
Iron	4.883022789508029	5.638429917930709	7.973941253138264	9.35027854128866	9.766045579016058	11.276859835861417	12.288670532341225	12.607907569897803	3.424
Iron	4.968589777641932	5.737234180511271	8.113671532106808	9.51412688021311	9.937179555283864	11.474468361022542	12.504009385127578	12.828840529650684	3.484
Iron	5.062713464589224	5.845918869349888	8.267374838972207	9.694360053030007	10.125426929178449	11.691837738699776	12.740882123192566	13.071866785378855	3.55
Iron	5.125462589220753	5.9183753285756335	8.369843710215806	9.814515501574602	10.250925178441506	11.836750657151267	12.898797281902558	13.233884289197634	3.594
Iron	4.8302564801587895	5.577500622672696	7.8877742477743285	9.249238732285248	9.660512960317579	11.155001245345392	12.15587823978964	12.471665578050192	3.387
Iron	5.149706569192025	5.946369869640126	8.40943395592356	9.860939197603198	10.29941313838405	11.892739739280252	12.959809956858692	13.296481961127618	3.6109999999999998
Iron	4.844517644847773	5.593967999769456	7.911062627602419	9.276546788772656	9.689035289695546	11.187935999538912	12.191768048587365	12.508487738009006	3.397
Iron	5.104070842187277	5.893674262930492	8.33491114047367	9.773553416843491	10.208141684374555	11.787348525860985	12.84496256870597	13.178651049259415	3.5789999999999997
Iron	5.165393850349907	5.964483984446562	8.435051173734461	9.890978059739346	10.330787700699814	11.928967968893124	12.999288746536191	13.336986337082314	3.622
Iron	4.883022789508029	5.638429917930709	7.973941253138264	9.35027854128866	9.766045579016058	11.276859835861417	12.288670532341225	12.607907569897803	3.424
Iron	4.91724958476159	5.677951622962934	8.02983336472568	9.415817876858439	9.83449916952318	11.355903245925868	12.374806073455765	12.696280753798955	3.448
Iron	4.768933471996159	5.5066909011566265	7.787634214513538	9.13181408938939	9.537866943992318	11.013381802313253	12.001552061959421	12.313330290227293	3.344
Iron	4.80316026724972	5.546212606188852	7.843526326100956	9.197353424959172	9.60632053449944	11.092425212377703	12.087687603073961	12.401703474128446	3.368
Iron	4.91724958476159	5.677951622962934	8.02983336472568	9.415817876858439	9.83449916952318	11.355903245925868	12.374806073455765	12.696280753798955	3.448
Iron	4.821699781345399	5.56762019641464	7.873801219877474	9.232853898392802	9.643399562690798	11.13524039282928	12.134344354511004	12.449572282074904	3.381
Iron	5.168246083287704	5.967777459865914	8.439708849700079	9.896439671036829	10.336492166575407	11.935554919731828	13.006466708295736	13.344350769074076	3.6239999999999997
Iron	4.898710070665911	5.656544032737145	7.999558470949164	9.380317403424808	9.797420141331822	11.31308806547429	12.328149322018723	12.648411945852498	3.435
Iron	5.0270605528667645	5.8047504266079875	8.20915388940198	9.626089911811485	10.054121105733529	11.609500853215975	12.651157601198253	12.97981138548182	3.525
Iron	4.761802889651667	5.498457212608247	7.775990024599492	9.118160061145687	9.523605779303335	10.996914425216493	11.983607157560558	12.294919210247887	3.339
Iron	4.848795994254468	5.598908212898484	7.9180491415508465	9.284739205718878	9.697591988508936	11.197816425796969	12.202534991226683	12.51953438599665	3.4
Iron	5.165393850349907	5.964483984446562	8.435051173734461	9.890978059739346	10.330787700699814	11.928967968893124	12.999288746536191	13.336986337082314	3.622
Iron	5.119758123345159	5.911788377736929	8.36052835828457	9.80359227897964	10.239516246690318	11.823576755473859	12.88444135838347	13.21915542521411	3.59
Iron	5.066991813995919	5.850859082478916	8.274361352920634	9.702552469976228	10.133983627991839	11.701718164957832	12.751649065831884	13.0829134333665	3.553
Iron	4.804586383718618	5.547859343898527	7.845855164083765	9.200084230607912	9.609172767437236	11.095718687797055	12.091276583953734	12.405385690124326	3.3689999999999998
Iron	4.890153371852521	5.646663606479089	7.985585443052309	9.363932569532363	9.780306743705042	11.293327212958179	12.306615436740087	12.62631864987721	3.429
Iron	5.165393850349907	5.964483984446562	8.435051173734461	9.890978059739346	10.330787700699814	11.928967968893124	12.999288746536191	13.336986337082314	3.622
Iron	4.848795994254468	5.598908212898484	7.9180491415508465	9.284739205718878	9.697591988508936	11.197816425796969	12.202534991226683	12.51953438599665	3.4
Iron	4.767507355527261	5.505044163446951	7.7853053765307285	9.12908328374065	9.535014711054522	11.010088326893902	11.997963081079648	12.309648074231411	3.343
Iron	4.997112107019899	5.770168934704791	8.16024829176299	9.568742993187927	9.994224214039798	11.540337869409582	12.57578900272303	12.902484849568312	3.504
Iron	4.813143082532009	5.557739770156584	7.859828191980619	9.216469064500357	9.626286165064018	11.115479540313167	12.11281046923237	12.427478986099615	3.375
Iron	5.129740938627448	5.923315541704661	8.376830224164234	9.822707918520825	10.259481877254895	11.846631083409322	12.909564224541876	13.244930937185279	3.597
Iron	5.049878416369139	5.831098229962803	8.246415297126925	9.669782802191339	10.099756832738278	11.662196459925607	12.708581295274614	13.038726841415922	3.541
Iron	4.877318323632435	5.6318429670920045	7.964625901207028	9.339355318693695	9.75463664726487	11.263685934184009	12.274314608822134	12.593178705914276	3.42
Iron	4.985703175268712	5.7569950330273825	8.141617587900518	9.546896547998	9.971406350537425	11.513990066054765	12.547077155684848	12.873027121601261	3.496
Iron	4.863057158943452	5.615375589995245	7.941337521378937	9.312047262206287	9.726114317886903	11.23075117999049	12.23842480002441	12.556356545955463	3.4099999999999997
Iron	4.9457719141395575	5.710886377156454	8.076410124381862	9.470433989833257	9.891543828279115	11.421772754312908	12.446585691051217	12.769925073716582	3.468
Iron	5.057008998713631	5.839331918511184	8.25805948704097	9.683436830435042	10.114017997427261	11.678663837022368	12.726526199673476	13.057137921395329	3.546
Iron	4.825978130752095	5.572560409543668	7.880787733825901	9.241046315339025	9.65195626150419	11.145120819087335	12.145111297150322	12.460618930062548	3.384
Iron	4.989981524675407	5.761935246156411	8.148604101848944	9.555088964944222	9.979963049350815	11.523870492312822	12.557844098324166	12.884073769588905	3.4989999999999997
Iron	4.887301138914724	5.643370131059737	7.980927767086691	9.358470958234882	9.774602277829448	11.286740262119475	12.299437474980543	12.618954217885447	3.427
Iron	4.914397351823793	5.674658147543582	8.025175688760063	9.410356265560958	9.828794703647587	11.349316295087164	12.36762811169622	12.688916321807193	3.4459999999999997
Iron	5.051304532838037	5.83274496767248	8.248744135109735	9.672513607840079	10.102609065676074	11.66548993534496	12.712170276154387	13.042409057411804	3.542
Iron	5.004242689364391	5.778402623253171	8.171892481677036	9.582397021431632	10.008485378728782	11.556805246506341	12.593733907121893	12.920895929547719	3.509
Iron	4.813143082532009	5.557739770156584	7.859828191980619	9.216469064500357	9.626286165064018	11.115479540313167	12.11281046923237	12.427478986099615	3.375
Iron	5.155411035067618	5.952956820478829	8.418749307854796	9.87186242019816	10.310822070135236	11.905913640957658	12.974165880377782	13.311210825111143	3.6149999999999998
Iron	4.97857259292422	5.748761344479003	8.129973397986472	9.533242519754296	9.95714518584844	11.497522688958005	12.529132251285986	12.854616041621854	3.4909999999999997
Iron	4.85592657659896	5.607141901446864	7.929693331464891	9.298393233962583	9.71185315319792	11.214283802893728	12.220479895625546	12.537945465976057	3.405
Iron	5.062713464589224	5.845918869349888	8.267374838972207	9.694360053030007	10.125426929178449	11.691837738699776	12.740882123192566	13.071866785378855	3.55
Iron	4.874466090694639	5.628549491672652	7.9599682252414095	9.333893707396214	9.748932181389279	11.257098983345305	12.267136647062589	12.585814273922514	3.4179999999999997
Iron	4.765485127844836	5.502708415906989	7.782003601918583	9.125213740056708	9.53097499940589	11.005416831813978	11.992871253042976	12.30442464155867	3.332
Iron	5.090144528811456	5.877592812789008	8.312170113813997	9.746889466044966	10.180294124515473	11.755185625578015	12.809912601914752	13.142691266298712	3.559
Iron	5.14306258095139	5.938697318007662	8.398584919717655	9.848219870721465	10.286130281471662	11.877394636015325	12.943086742479755	13.279325033326824	3.596
Iron	4.997180383160221	5.770247060377857	8.160360319658922	9.568876592964628	9.994365740673523	11.540494120755714	12.575958030651908	12.902658972870945	3.4939999999999998
Iron	5.072981917306613	5.857775135420795	8.284143690277675	9.71402555101475	10.145968884421576	11.71555027084159	12.766720988758534	13.09837761212743	3.547
Iron	4.868460796873896	5.621614480116263	7.950162143136512	9.322397230238005	9.736926439969281	11.243228960232527	12.25202093198028	12.570306566586348	3.404
Iron	5.084423658309841	5.870986920332936	8.302827972635223	9.735934827701561	10.168852377817508	11.741973840665873	12.795515397529346	13.127920048241618	3.555
Iron	4.995750165534818	5.768595587263839	8.15802478436423	9.566137933378776	9.99150530399903	11.537191174527678	12.572358729555557	12.898966168356672	3.493
Iron	4.842716879616631	5.591887964063945	7.908122507832029	9.273101357692681	9.685438579828434	11.18377592812789	12.187233512245953	12.503836085329429	3.386
Iron	5.155934539580023	5.953560576033822	8.419604737369896	9.872867806994128	10.311874211542086	11.907121152067644	12.975480452346918	13.312560273955283	3.605
Iron	4.948552983896499	5.714096974501254	8.080952119639345	9.475762167045682	9.897110893740809	11.428193949002509	12.45358179337596	12.777103619385654	3.46
Iron	4.775496651222662	5.514268727705113	7.798352348981437	9.144384357157668	9.55099805612733	11.028537455410225	12.018066360717436	12.330274273158583	3.339
Iron	4.998610600785625	5.771898533491874	8.162695854953617	9.57161525255048	9.997226177348015	11.543797066983748	12.57955733174826	12.90635177738522	3.495
Iron	4.847007532492842	5.596842383405998	7.91512911371611	9.281317336450236	9.694019889851909	11.193684766811996	12.198031415535008	12.514914498872248	3.389
Iron	5.175957586335673	5.97668119963007	8.452302231495604	9.911209041196047	10.351920324984969	11.95336239926014	13.025870667695838	13.36425953715511	3.6189999999999998
Iron	4.816972962359366	5.562161448011626	7.866082872527548	9.223805485147357	9.633950719687586	11.124322896023251	12.122446092511629	12.43736560407251	3.368
Iron	5.084423658309841	5.870986920332936	8.302827972635223	9.735934827701561	10.168852377817508	11.741973840665873	12.795515397529346	13.127920048241618	3.555
Iron	4.806961438981541	5.550601136213502	7.8497341254646935	9.204634868046398	9.613927662966145	11.101202272427004	12.097250984837167	12.411515972472596	3.3609999999999998
Iron	4.851298185369053	5.601796802748051	7.92213571960019	9.28953331520779	9.702601199875383	11.203593605496103	12.208829318824062	12.525992912415068	3.392
Iron	4.81840317998477	5.563812921125644	7.868418407822241	9.226544144733209	9.636811156362077	11.127625842251287	12.12604539360798	12.441058408586782	3.3689999999999998
Iron	4.948552983896499	5.714096974501254	8.080952119639345	9.475762167045682	9.897110893740809	11.428193949002509	12.45358179337596	12.777103619385654	3.46
Iron	5.151643886703812	5.948606156691769	8.412598131485815	9.864651828236575	10.303292901518612	11.897212313383537	12.964682549057864	13.301481860412464	3.602
Iron	4.78693839222589	5.527480512617254	7.8170366313389845	9.166293633844479	9.573881549523263	11.054961025234508	12.046860769488248	12.359816709272769	3.347
Iron	5.000040818411029	5.773550006605892	8.16503139024831	9.574353912136331	10.000086614022505	11.547100013211784	12.583156632844611	12.910044581899493	3.496
Iron	4.795519697978312	5.537389351301361	7.831049843107146	9.182725591359587	9.591044169570212	11.074778702602721	12.068456576066357	12.381973536358409	3.3529999999999998
Iron	4.914227760886812	5.67446161976483	8.024899272566703	9.41003433698525	9.828460413553012	11.34892323952966	12.367198567063525	12.688476311043093	3.436
Iron	5.1201790989449325	5.912273748183379	8.36121635500256	9.804401317347844	10.240363294679797	11.824547496366758	12.885497924938132	13.22024016109845	3.58
Iron	5.154504321954619	5.951909102919804	8.417269202075202	9.870129147408276	10.309013774867594	11.903818205839608	12.971881151250566	13.30886746944101	3.604
Iron	5.138771928075179	5.933742898665609	8.391578313833575	9.840003891963912	10.277548971448187	11.867485797331218	12.9322888391907	13.268246619784003	3.593
Iron	5.04437756479854	5.824745673140441	8.237432984383807	9.659252359297723	10.088760150931744	11.649491346280882	12.694734966831506	13.024521521841965	3.527
Iron	4.949983201521902	5.7157484476152725	8.083287654934038	9.478500826631533	9.899971330415301	11.431496895230545	12.457181094472311	12.780796423899927	3.461
Iron	4.934250807642463	5.697582243361078	8.057596766692411	9.448375571187169	9.868506526995894	11.395164486722155	12.417588782412444	12.74017557424292	3.45
Iron	4.931390372391656	5.6942792971330425	8.052925696103024	9.442898252015466	9.862785653646911	11.388558594266085	12.410390180219743	12.732789965214375	3.448
Iron	4.847007532492842	5.596842383405998	7.91512911371611	9.281317336450236	9.694019889851909	11.193684766811996	12.198031415535008	12.514914498872248	3.389
Iron	4.842716879616631	5.591887964063945	7.908122507832029	9.273101357692681	9.685438579828434	11.18377592812789	12.187233512245953	12.503836085329429	3.386
Iron	4.81840317998477	5.563812921125644	7.868418407822241	9.226544144733209	9.636811156362077	11.127625842251287	12.12604539360798	12.441058408586782	3.3689999999999998
Iron	5.168806498208655	5.968423834059982	8.440624555022136	9.89751574326679	10.337618141612511	11.936847668119963	13.00787416221408	13.345795514583743	3.614
Iron	4.992889730284011	5.765292641035804	8.153353713774843	9.560660614207073	9.985784430650048	11.530585282071607	12.565160127362853	12.891580559328126	3.491
Iron	5.1201790989449325	5.912273748183379	8.36121635500256	9.804401317347844	10.240363294679797	11.824547496366758	12.885497924938132	13.22024016109845	3.58
Iron	5.014342994665065	5.790064737746069	8.188386743195244	9.601740507994844	10.028690980767422	11.580129475492138	12.619149643808125	12.946972627042225	3.506
Iron	4.862739926372282	5.615008587660193	7.940820001957738	9.3114425918946	9.725484693271316	11.230017175320386	12.237623727594874	12.555535348529254	3.4
Iron	5.027214953293697	5.804927995772228	8.209406560847485	9.626388444267507	10.054434910837845	11.609855991544457	12.651543353675288	12.980207867670686	3.515
Iron	4.888483843629547	5.644735103712511	7.98285963726222	9.360738464439924	9.776972553412163	11.289470207425023	12.302411147329199	12.622005829786174	3.418
Iron	4.93711124289327	5.700885189589113	8.062267837281798	9.45385289035887	9.874227400344877	11.401770379178226	12.424787384605148	12.747561183271467	3.452
Iron	4.8813327555025285	5.636477738142423	7.971181960788753	9.347045166510668	9.762670370039706	11.272955476284846	12.284414641847443	12.603541807214809	3.413
Iron	4.995750165534818	5.768595587263839	8.15802478436423	9.566137933378776	9.99150530399903	11.537191174527678	12.572358729555557	12.898966168356672	3.493
Iron	5.181678456837288	5.98328709208614	8.461644372674378	9.922163679539452	10.363362071682934	11.96657418417228	13.040267872081243	13.379030755212202	3.623
Iron	4.76691534547024	5.504359889021006	7.784339137213276	9.12795239964256	9.53383543608038	11.008719778042012	11.996470554139327	12.308117446072943	3.333
Iron	4.775496651222662	5.514268727705113	7.798352348981437	9.144384357157668	9.55099805612733	11.028537455410225	12.018066360717436	12.330274273158583	3.339
Iron	5.121609316570336	5.913925221297397	8.363551890297252	9.807139976933696	10.243223731354288	11.827850442594794	12.889097226034483	13.223932965612724	3.581
Iron	4.801240568479926	5.543995243757431	7.84039198428592	9.193680229702993	9.60248591626818	11.087990487514862	12.082853780451762	12.396744754415502	3.357
Iron	4.93711124289327	5.700885189589113	8.062267837281798	9.45385289035887	9.874227400344877	11.401770379178226	12.424787384605148	12.747561183271467	3.452
Iron	4.8984953670073725	5.656295415510635	7.999208384325074	9.379909081540884	9.796995610133605	11.31259083102127	12.32760625500366	12.647855461386088	3.425
Iron	4.922809066639234	5.684370458448936	8.038912484334864	9.426466294500358	9.845623033599962	11.368740916897872	12.388794373641634	12.710633138128735	3.442
Iron	5.065830829179595	5.849517769850706	8.272466013804209	9.700332253085493	10.131666701049118	11.699035539701413	12.748724483276778	13.079913589556066	3.542
Iron	5.145923016202198	5.9420002642356975	8.403255990307041	9.853697189893168	10.291851154820645	11.884000528471395	12.950285344672457	13.28671064235537	3.598
Iron	4.81840317998477	5.563812921125644	7.868418407822241	9.226544144733209	9.636811156362077	11.127625842251287	12.12604539360798	12.441058408586782	3.3689999999999998
Iron	4.982878206906185	5.75373232923768	8.137004966711988	9.541489997106114	9.965761373928608	11.50746465847536	12.539965019688394	12.865730927728213	3.484
Iron	4.931390372391656	5.6942792971330425	8.052925696103024	9.442898252015466	9.862785653646911	11.388558594266085	12.410390180219743	12.732789965214375	3.448
Iron	4.805531221356137	5.548949663099484	7.84739859017	9.201896208460546	9.611067226291652	11.097899326198968	12.093651683740816	12.407823167958323	3.36
Iron	4.78264773934968	5.522526093275201	7.810030025454904	9.158077655086926	9.565300239499788	11.045052186550402	12.036062866199194	12.34873829572995	3.344
Iron	5.077272570182823	5.862729554762848	8.291150296161756	9.722241529772303	10.15455019444505	11.725459109525696	12.777518892047588	13.109456025670251	3.55
Iron	4.78693839222589	5.527480512617254	7.8170366313389845	9.166293633844479	9.573881549523263	11.054961025234508	12.046860769488248	12.359816709272769	3.347
Iron	5.131620839948161	5.925485533095521	8.379900637360107	9.826310594034656	10.26324678807573	11.850971066191041	12.914292333708943	13.249782597212636	3.588
Iron	5.011482559414258	5.786761791518034	8.183715672605857	9.59626318882314	10.022970107418438	11.573523583036067	12.611951041615423	12.939587018013679	3.504
Iron	4.939971678144077	5.704188135817149	8.066938907871185	9.459330209530574	9.87994827369386	11.408376271634298	12.431985986797851	12.754946792300014	3.454
Iron	5.130190622322758	5.923834059981503	8.377565102065413	9.823571934448804	10.260386351401237	11.847668119963005	12.910693032612592	13.246089792698363	3.587
Iron	4.825554268111788	5.572070286695732	7.880096084295708	9.240237442662465	9.651113339734534	11.144140573391464	12.144041899089736	12.459522431158149	3.374
Iron	4.816972962359366	5.562161448011626	7.866082872527548	9.223805485147357	9.633950719687586	11.124322896023251	12.122446092511629	12.43736560407251	3.368
Iron	5.160225192456234	5.958514995375875	8.426611343253976	9.881083785751683	10.320455521565561	11.91702999075175	12.986278355635973	13.323638687498104	3.608
Iron	5.054389088176366	5.836305984938565	8.253781731446661	9.678422976398682	10.108783207653184	11.67261196987713	12.719930074505966	13.050371153441878	3.534
Iron	5.144492798576794	5.94034879112168	8.400920455012349	9.850958530307317	10.288990718146154	11.88069758224336	12.946686043576106	13.283017837841097	3.597
Iron	4.845577314867438	5.59519091029198	7.912793578421416	9.278578676864385	9.691159453177416	11.19038182058396	12.194432114438657	12.511221694357975	3.388
Iron	4.985738642156993	5.757035275465715	8.141676037301375	9.546967316277817	9.97148224727759	11.51407055093143	12.547163621881097	12.87311653675676	3.4859999999999998
Iron	5.157364757205426	5.955212049147839	8.421940272664589	9.87560646657998	10.314734648216577	11.910424098295678	12.97907975344327	13.316253078469558	3.606
Iron	4.961424942525131	5.728960232527414	8.101971937291585	9.500410103318345	9.922854823811234	11.457920465054828	12.485975503243123	12.810338860014113	3.469
Iron	4.95284363677271	5.719051393843308	8.087958725523425	9.483978145803237	9.905692203764284	11.438102787686615	12.464379696665015	12.788182032928473	3.463
Iron	5.160225192456234	5.958514995375875	8.426611343253976	9.881083785751683	10.320455521565561	11.91702999075175	12.986278355635973	13.323638687498104	3.608
Iron	5.184538892088095	5.9865900383141755	8.466315443263765	9.927640998711155	10.369082945031918	11.973180076628351	13.047466474273946	13.38641636424075	3.625
Iron	4.784077956975083	5.524177566389219	7.812365560749598	9.160816314672775	9.56816067617428	11.048355132778438	12.039662167295544	12.352431100244223	3.3449999999999998
Iron	4.825554268111788	5.572070286695732	7.880096084295708	9.240237442662465	9.651113339734534	11.144140573391464	12.144041899089736	12.459522431158149	3.374
Iron	5.057249523427173	5.8396089311666	8.258452802036048	9.683900295570385	10.114504081002169	11.6792178623332	12.727128676698669	13.057756762470426	3.536
Iron	5.074412134932016	5.859426608534813	8.28647922557237	9.716764210600601	10.148829321096066	11.718853217069626	12.770320289854887	13.102070416641705	3.548
Iron	5.082993440684438	5.869335447218919	8.30049243734053	9.73319616811571	10.165991941143016	11.738670894437838	12.791916096432994	13.124227243727345	3.554
Iron	4.922809066639234	5.684370458448936	8.038912484334864	9.426466294500358	9.845623033599962	11.368740916897872	12.388794373641634	12.710633138128735	3.442
Iron	4.984308424531589	5.755383802351697	8.139340502006682	9.544228656691965	9.968621810603098	11.510767604703394	12.543564320784746	12.869423732242486	3.485
Iron	4.931390372391656	5.6942792971330425	8.052925696103024	9.442898252015466	9.862785653646911	11.388558594266085	12.410390180219743	12.732789965214375	3.448
Iron	5.187399327338902	5.9898929845422115	8.470986513853152	9.933118317882858	10.3748038183809	11.979785969084423	13.05466507646665	13.393801973269296	3.627
Iron	5.180248239211884	5.981635618972123	8.459308837379684	9.919425019953602	10.360501635008443	11.963271237944246	13.036668570984892	13.37533795069793	3.622
Iron	5.048668217674751	5.829700092482494	8.244439590267886	9.667468338055276	10.097341460955219	11.659400184964989	12.70553287012056	13.035599935384786	3.53
Iron	5.018633647541276	5.795019157088122	8.195393349079325	9.609956486752399	10.037272290790897	11.590038314176244	12.62994754709718	12.958051040585046	3.509
Iron	4.9885990774078	5.76033822169375	8.146347107890762	9.55244463544952	9.977203120626573	11.5206764433875	12.5543622240738	12.880502145785306	3.488
Iron	4.911367325636005	5.6711586735367945	8.020228201977316	9.404557017813547	9.82273954020403	11.342317347073589	12.359999964870822	12.681090702014547	3.434
Iron	5.0958653993130705	5.884198705245078	8.32151225499277	9.75784410438837	10.19173587121344	11.768397410490156	12.824309806300157	13.157462484355804	3.563
Iron	4.841286661991227	5.590236490949927	7.905786972537336	9.27036269810683	9.682578143153941	11.180472981899854	12.183634211149602	12.500143280815156	3.385
Iron	4.927099719515445	5.689324877790989	8.045919090218943	9.434682273257911	9.854204343623437	11.378649755581979	12.399592276930688	12.721711551671554	3.445
Iron	5.001471036036432	5.77520147971991	8.167366925543003	9.577092571722181	10.002947050696998	11.55040295943982	12.586755933940962	12.913737386413766	3.497
Iron	4.768345563095644	5.506011362135024	7.78667467250797	9.130691059228411	9.536695872754873	11.012022724270048	12.00006985523568	12.311810250587216	3.334
Iron	5.017203429915872	5.793367683974105	8.19305781378463	9.607217827166547	10.034411854116405	11.58673536794821	12.626348246000829	12.954358236070773	3.508
Iron	5.034366041420715	5.813185361342317	8.221084237320952	9.640081742196763	10.068737094210304	11.626370722684634	12.669539859157046	12.998671890242052	3.52
Iron	4.994345745162323	5.766974048368634	8.155733835857552	9.563444046233261	9.988696466145411	11.533948096737268	12.5688207701204	12.895343272811644	3.4859999999999998
Iron	4.987182311792899	5.758702427530469	8.14403599616183	9.549727115587487	9.9743695922697	11.517404855060938	12.550793201603303	12.876847370240199	3.481
Iron	4.838182897708882	5.586652714096637	7.900720930490807	9.264414958155399	9.67637061565492	11.173305428193274	12.175819776447675	12.492132596754137	3.377
Iron	4.815259910926726	5.56018352741451	7.863287843464496	9.220520780088924	9.630524619252647	11.12036705482902	12.118131557192962	12.432945708525512	3.3609999999999998
Iron	4.935605591533047	5.699146757495681	8.059811550352629	9.450965214937918	9.871216100364585	11.398293514991362	12.420994708280201	12.743676871725793	3.445
Iron	5.01153798524894	5.78682593838023	8.183808651127286	9.596364679783116	10.023080963447116	11.57365187676046	12.612086934561434	12.939733438983113	3.4979999999999998
Iron	4.856807824469384	5.608158928275866	7.931135313699685	9.30007897783441	9.713620487731768	11.216317856551733	12.222691454592127	12.540221943439896	3.3899999999999997
Iron	5.156239339311302	5.953912679311163	8.420105012980875	9.873446678827742	10.312483815736469	11.907825358622325	12.976243818606804	13.313350670926308	3.5989999999999998
Iron	4.945634398250241	5.710727026669113	8.076188525926641	9.470168917842	9.89127372379058	11.421454053338225	12.446233304204137	12.769571135325817	3.452
Iron	4.932740218185278	5.695838109160415	8.055132414474341	9.44547844267961	9.8654853508143	11.39167621832083	12.413783680873362	12.736278510697215	3.443
Iron	4.95136514494578	5.717344323339645	8.085546797683218	9.481142462358621	9.902735222891147	11.43468864667929	12.460655359017816	12.784367857382973	3.456
Iron	4.803798417535647	5.546948934073446	7.84457129995134	9.198573691055687	9.60760162105151	11.093897868146891	12.089287447565606	12.4033522644112	3.3529999999999998
Iron	4.938470964880817	5.702455405830947	8.064490686230918	9.456451987196228	9.876946849914868	11.404910811661894	12.42820573568704	12.751075232754372	3.447
Iron	4.767981250688528	5.50559082988262	7.786082101472729	9.12998903782682	9.535967251672957	11.01118165976524	11.999149604980119	12.310872751553974	3.328
Iron	4.7923369241445695	5.533714340732382	7.825854756438185	9.176626602022449	9.584678622850372	11.067428681464763	12.06044333793825	12.373758820296889	3.3449999999999998
Iron	5.093201125660372	5.8811224159353115	8.317164023658519	9.752737689144935	10.186407325630217	11.762244831870623	12.817601215656346	13.15058672829759	3.5549999999999997
Iron	4.785173490775146	5.525442719894216	7.814156916742462	9.162909671376676	9.570351748974662	11.050885439788432	12.042415769421153	12.355262917725442	3.34
Iron	4.856807824469384	5.608158928275866	7.931135313699685	9.30007897783441	9.713620487731768	11.216317856551733	12.222691454592127	12.540221943439896	3.3899999999999997
Iron	4.874000064556002	5.628010818287462	7.959210128969419	9.332999611384267	9.748004985033473	11.256021636574925	12.265957619033161	12.584612109611363	3.4019999999999997
Iron	5.040191718726636	5.81991242173289	8.230600009910175	9.651232402366212	10.080388458949958	11.63982484346578	12.684197208629824	13.013717049268894	3.518
Iron	5.103229932377566	5.892702685108742	8.33354099923253	9.771941392049017	10.206464949056212	11.785405370217484	12.842839811580284	13.176480991897613	3.562
Iron	4.868269317860463	5.62139352161693	7.949851857212841	9.322026066867648	9.736543485932904	11.24278704323386	12.251535564219484	12.569815387554208	3.3979999999999997
Iron	4.8166925976006105	5.561837851582142	7.86562741140364	9.22326416621808	9.63338999402779	11.123675703164285	12.121737070896382	12.436644889039801	3.3619999999999997
Iron	5.083172318943179	5.86954214676188	8.300787048084509	9.733533986240852	10.166349702204222	11.73908429352376	12.79236261973241	13.124692464697565	3.548
Iron	5.17343157939792	5.973764569322759	8.448179828250609	9.906367312377597	10.346868313038176	11.947529138645518	13.019509983047838	13.357740837097776	3.6109999999999998
Iron	4.803798417535647	5.546948934073446	7.84457129995134	9.198573691055687	9.60760162105151	11.093897868146891	12.089287447565606	12.4033522644112	3.3529999999999998
Iron	4.91554797809866	5.675986219148819	8.027057599204607	9.412557809129753	9.831100853512595	11.351972438297638	12.370517516432328	12.691888344525747	3.431
Iron	5.124720232485838	5.917517547623238	8.368634518319697	9.813092183986338	10.249445570683344	11.835035095246475	12.896922517131575	13.231968699611949	3.577
Iron	4.818125284274496	5.563492175749776	7.867966979342785	9.226007552347234	9.63625536880293	11.126984351499551	12.125342584599801	12.44034406955409	3.363
Iron	5.14334515924634	5.939023761802466	8.399048901528575	9.84875620366535	10.286695442760191	11.878047523604932	12.943794195276029	13.280058046297706	3.59
Iron	4.85250976444773	5.603195955772967	7.924116609882252	9.291848819446946	9.705024363406341	11.206391911545934	12.21187491348187	12.529124401897029	3.387
